PlayerID,Season,Name,Alley Oop Dunk Shot_FGM,Alley Oop Dunk Shot_FGA,Alley Oop Dunk Shot_FG_PCT,Alley Oop Layup shot_FGM,Alley Oop Layup shot_FGA,Alley Oop Layup shot_FG_PCT,Cutting Dunk Shot_FGM,Cutting Dunk Shot_FGA,Cutting Dunk Shot_FG_PCT,Cutting Finger Roll Layup Shot_FGM,Cutting Finger Roll Layup Shot_FGA,Cutting Finger Roll Layup Shot_FG_PCT,Cutting Layup Shot_FGM,Cutting Layup Shot_FGA,Cutting Layup Shot_FG_PCT,Driving Bank Hook Shot_FGM,Driving Bank Hook Shot_FGA,Driving Bank Hook Shot_FG_PCT,Driving Dunk Shot_FGM,Driving Dunk Shot_FGA,Driving Dunk Shot_FG_PCT,Driving Finger Roll Layup Shot_FGM,Driving Finger Roll Layup Shot_FGA,Driving Finger Roll Layup Shot_FG_PCT,Driving Floating Bank Jump Shot_FGM,Driving Floating Bank Jump Shot_FGA,Driving Floating Bank Jump Shot_FG_PCT,Driving Floating Jump Shot_FGM,Driving Floating Jump Shot_FGA,Driving Floating Jump Shot_FG_PCT,Driving Hook Shot_FGM,Driving Hook Shot_FGA,Driving Hook Shot_FG_PCT,Driving Layup Shot_FGM,Driving Layup Shot_FGA,Driving Layup Shot_FG_PCT,Driving Reverse Dunk Shot_FGM,Driving Reverse Dunk Shot_FGA,Driving Reverse Dunk Shot_FG_PCT,Driving Reverse Layup Shot_FGM,Driving Reverse Layup Shot_FGA,Driving Reverse Layup Shot_FG_PCT,Dunk Shot_FGM,Dunk Shot_FGA,Dunk Shot_FG_PCT,Fadeaway Bank shot_FGM,Fadeaway Bank shot_FGA,Fadeaway Bank shot_FG_PCT,Fadeaway Jump Shot_FGM,Fadeaway Jump Shot_FGA,Fadeaway Jump Shot_FG_PCT,Finger Roll Layup Shot_FGM,Finger Roll Layup Shot_FGA,Finger Roll Layup Shot_FG_PCT,Floating Jump shot_FGM,Floating Jump shot_FGA,Floating Jump shot_FG_PCT,Hook Bank Shot_FGM,Hook Bank Shot_FGA,Hook Bank Shot_FG_PCT,Hook Shot_FGM,Hook Shot_FGA,Hook Shot_FG_PCT,Jump Bank Shot_FGM,Jump Bank Shot_FGA,Jump Bank Shot_FG_PCT,Jump Shot_FGM,Jump Shot_FGA,Jump Shot_FG_PCT,Layup Shot_FGM,Layup Shot_FGA,Layup Shot_FG_PCT,Pullup Jump shot_FGM,Pullup Jump shot_FGA,Pullup Jump shot_FG_PCT,Putback Dunk Shot_FGM,Putback Dunk Shot_FGA,Putback Dunk Shot_FG_PCT,Putback Layup Shot_FGM,Putback Layup Shot_FGA,Putback Layup Shot_FG_PCT,Reverse Dunk Shot_FGM,Reverse Dunk Shot_FGA,Reverse Dunk Shot_FG_PCT,Reverse Layup Shot_FGM,Reverse Layup Shot_FGA,Reverse Layup Shot_FG_PCT,Running Alley Oop Dunk Shot_FGM,Running Alley Oop Dunk Shot_FGA,Running Alley Oop Dunk Shot_FG_PCT,Running Alley Oop Layup Shot_FGM,Running Alley Oop Layup Shot_FGA,Running Alley Oop Layup Shot_FG_PCT,Running Dunk Shot_FGM,Running Dunk Shot_FGA,Running Dunk Shot_FG_PCT,Running Finger Roll Layup Shot_FGM,Running Finger Roll Layup Shot_FGA,Running Finger Roll Layup Shot_FG_PCT,Running Jump Shot_FGM,Running Jump Shot_FGA,Running Jump Shot_FG_PCT,Running Layup Shot_FGM,Running Layup Shot_FGA,Running Layup Shot_FG_PCT,Running Pull-Up Jump Shot_FGM,Running Pull-Up Jump Shot_FGA,Running Pull-Up Jump Shot_FG_PCT,Running Reverse Dunk Shot_FGM,Running Reverse Dunk Shot_FGA,Running Reverse Dunk Shot_FG_PCT,Running Reverse Layup Shot_FGM,Running Reverse Layup Shot_FGA,Running Reverse Layup Shot_FG_PCT,Step Back Bank Jump Shot_FGM,Step Back Bank Jump Shot_FGA,Step Back Bank Jump Shot_FG_PCT,Step Back Jump shot_FGM,Step Back Jump shot_FGA,Step Back Jump shot_FG_PCT,Tip Dunk Shot_FGM,Tip Dunk Shot_FGA,Tip Dunk Shot_FG_PCT,Tip Layup Shot_FGM,Tip Layup Shot_FGA,Tip Layup Shot_FG_PCT,Turnaround Bank Hook Shot_FGM,Turnaround Bank Hook Shot_FGA,Turnaround Bank Hook Shot_FG_PCT,Turnaround Bank shot_FGM,Turnaround Bank shot_FGA,Turnaround Bank shot_FG_PCT,Turnaround Fadeaway Bank Jump Shot_FGM,Turnaround Fadeaway Bank Jump Shot_FGA,Turnaround Fadeaway Bank Jump Shot_FG_PCT,Turnaround Fadeaway shot_FGM,Turnaround Fadeaway shot_FGA,Turnaround Fadeaway shot_FG_PCT,Turnaround Hook Shot_FGM,Turnaround Hook Shot_FGA,Turnaround Hook Shot_FG_PCT,Turnaround Jump Shot_FGM,Turnaround Jump Shot_FGA,Turnaround Jump Shot_FG_PCT
2544,2024-25,LeBron James,8.0,8.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,0.0,1.0,0.0,19.0,26.0,0.731,1.0,2.0,0.5,20.0,20.0,1.0,16.0,25.0,0.64,10.0,19.0,0.526,20.0,50.0,0.4,2.0,6.0,0.333,99.0,168.0,0.589,0.0,0.0,0.0,12.0,22.0,0.545,1.0,1.0,1.0,2.0,7.0,0.286,27.0,70.0,0.386,0.0,1.0,0.0,6.0,10.0,0.6,0.0,0.0,0.0,2.0,3.0,0.667,1.0,2.0,0.5,104.0,249.0,0.418,12.0,18.0,0.667,56.0,170.0,0.329,1.0,1.0,1.0,8.0,16.0,0.5,0.0,0.0,0.0,4.0,4.0,1.0,6.0,6.0,1.0,2.0,3.0,0.667,22.0,22.0,1.0,9.0,12.0,0.75,9.0,19.0,0.474,59.0,83.0,0.711,12.0,34.0,0.353,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,14.0,38.0,0.368,1.0,1.0,1.0,10.0,14.0,0.714,2.0,3.0,0.667,8.0,9.0,0.889,0.0,2.0,0.0,44.0,88.0,0.5,1.0,4.0,0.25,5.0,17.0,0.294
101108,2024-25,Chris Paul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.875,1.0,2.0,0.5,8.0,14.0,0.571,0.0,0.0,0.0,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,142.0,0.423,0.0,0.0,0.0,109.0,261.0,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,13.0,0.231,1.0,2.0,0.5,15.0,41.0,0.366,,,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.667
200768,2024-25,Kyle Lowry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,7.0,0.571,0.0,1.0,0.0,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,53.0,0.377,0.0,0.0,0.0,5.0,23.0,0.217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.2,1.0,2.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,6.0,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200782,2024-25,PJ Tucker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,3.0,5.0,0.6,,,,0.0,1.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201142,2024-25,Kevin Durant,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,10.0,14.0,0.714,0.0,0.0,0.0,19.0,20.0,0.95,9.0,13.0,0.692,5.0,10.0,0.5,24.0,52.0,0.462,0.0,2.0,0.0,32.0,54.0,0.593,1.0,1.0,1.0,1.0,3.0,0.333,1.0,1.0,1.0,2.0,3.0,0.667,56.0,98.0,0.571,0.0,0.0,0.0,2.0,7.0,0.286,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,158.0,335.0,0.472,0.0,1.0,0.0,145.0,280.0,0.518,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,16.0,0.938,1.0,1.0,1.0,17.0,26.0,0.654,11.0,15.0,0.733,9.0,21.0,0.429,,,,2.0,3.0,0.667,0.0,0.0,0.0,18.0,32.0,0.563,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32.0,73.0,0.438,2.0,3.0,0.667,10.0,23.0,0.435
201143,2024-25,Al Horford,0.0,0.0,0.0,4.0,5.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,6.0,10.0,0.6,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.333,8.0,18.0,0.444,4.0,10.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,6.0,0.833,3.0,4.0,0.75,111.0,302.0,0.368,14.0,19.0,0.737,1.0,4.0,0.25,0.0,0.0,0.0,5.0,8.0,0.625,,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,15.0,0.2,4.0,5.0,0.8,1.0,3.0,0.333,,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,11.0,0.182,2.0,5.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.333,0.0,1.0,0.0
201144,2024-25,Mike Conley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,0.5,3.0,5.0,0.6,23.0,60.0,0.383,1.0,2.0,0.5,8.0,25.0,0.32,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,9.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,62.0,147.0,0.422,0.0,0.0,0.0,36.0,111.0,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,0.391,6.0,9.0,0.667,3.0,10.0,0.3,,,,0.0,1.0,0.0,1.0,1.0,1.0,16.0,33.0,0.485,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201145,2024-25,Jeff Green,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,0.394,1.0,2.0,0.5,2.0,6.0,0.333,0.0,0.0,0.0,1.0,2.0,0.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,0.0,1.0,3.0,0.333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,5.0,7.0,0.714,0.0,0.0,0.0,2.0,2.0,1.0
201566,2024-25,Russell Westbrook,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,0.625,9.0,9.0,1.0,24.0,37.0,0.649,0.0,0.0,0.0,0.0,0.0,0.0,37.0,60.0,0.617,3.0,10.0,0.3,3.0,6.0,0.5,0.0,2.0,0.0,63.0,129.0,0.488,0.0,0.0,0.0,5.0,13.0,0.385,1.0,1.0,1.0,3.0,6.0,0.5,8.0,23.0,0.348,1.0,1.0,1.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,208.0,0.327,8.0,12.0,0.667,28.0,117.0,0.239,0.0,0.0,0.0,11.0,13.0,0.846,0.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,13.0,16.0,0.813,7.0,15.0,0.467,24.0,47.0,0.511,6.0,10.0,0.6,0.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,7.0,19.0,0.368,3.0,4.0,0.75,13.0,26.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.667,1.0,9.0,0.111,1.0,1.0,1.0,0.0,2.0,0.0
201567,2024-25,Kevin Love,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,18.0,56.0,0.321,0.0,2.0,0.0,5.0,9.0,0.556,0.0,0.0,0.0,4.0,6.0,0.667,,,,1.0,2.0,0.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,,0.0,1.0,0.0,,,,1.0,7.0,0.143,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
201569,2024-25,Eric Gordon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,5.0,0.2,5.0,12.0,0.417,2.0,2.0,1.0,10.0,24.0,0.417,,,,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,115.0,0.409,0.0,1.0,0.0,4.0,9.0,0.444,0.0,0.0,0.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,,,,1.0,2.0,0.5,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201572,2024-25,Brook Lopez,16.0,16.0,1.0,9.0,12.0,0.75,12.0,13.0,0.923,2.0,2.0,1.0,26.0,34.0,0.765,0.0,0.0,0.0,9.0,10.0,0.9,1.0,1.0,1.0,3.0,4.0,0.75,11.0,25.0,0.44,8.0,11.0,0.727,21.0,36.0,0.583,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,13.0,0.308,0.0,0.0,0.0,23.0,37.0,0.622,0.0,0.0,0.0,7.0,10.0,0.7,3.0,5.0,0.6,145.0,374.0,0.388,16.0,25.0,0.64,4.0,11.0,0.364,7.0,7.0,1.0,9.0,14.0,0.643,1.0,1.0,1.0,6.0,8.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.182,1.0,2.0,0.5,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.2,2.0,3.0,0.667,17.0,27.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,19.0,0.263,14.0,25.0,0.56,2.0,5.0,0.4
201587,2024-25,Nicolas Batum,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,185.0,0.449,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,14.0,0.429,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.4,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
201599,2024-25,DeAndre Jordan,30.0,37.0,0.811,3.0,5.0,0.6,10.0,13.0,0.769,1.0,1.0,1.0,3.0,6.0,0.5,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,,,,1.0,2.0,0.5,7.0,8.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.5,0.0,0.0,0.0,5.0,6.0,0.833,6.0,16.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,3.0,4.0,0.75,8.0,16.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
201935,2024-25,James Harden,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,11.0,17.0,0.647,16.0,35.0,0.457,93.0,194.0,0.479,0.0,0.0,0.0,66.0,128.0,0.516,0.0,0.0,0.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.286,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,115.0,0.383,2.0,5.0,0.4,76.0,234.0,0.325,0.0,0.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,0.6,10.0,20.0,0.5,22.0,43.0,0.512,8.0,29.0,0.276,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.333,155.0,418.0,0.371,0.0,0.0,0.0,7.0,14.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,1.0,3.0,0.333
201939,2024-25,Stephen Curry,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,0.429,34.0,40.0,0.85,1.0,1.0,1.0,0.0,0.0,0.0,41.0,74.0,0.554,13.0,28.0,0.464,14.0,38.0,0.368,0.0,3.0,0.0,36.0,85.0,0.424,0.0,0.0,0.0,8.0,20.0,0.4,0.0,0.0,0.0,1.0,1.0,1.0,6.0,20.0,0.3,1.0,1.0,1.0,2.0,12.0,0.167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,349.0,0.436,2.0,2.0,1.0,108.0,270.0,0.4,0.0,0.0,0.0,2.0,5.0,0.4,0.0,0.0,0.0,9.0,10.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,0.8,9.0,27.0,0.333,12.0,20.0,0.6,15.0,40.0,0.375,0.0,0.0,0.0,6.0,7.0,0.857,1.0,2.0,0.5,77.0,177.0,0.435,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,3.0,5.0,0.6
201942,2024-25,DeMar DeRozan,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,11.0,0.727,0.0,0.0,0.0,1.0,2.0,0.5,16.0,21.0,0.762,9.0,15.0,0.6,22.0,45.0,0.489,0.0,1.0,0.0,38.0,76.0,0.5,1.0,1.0,1.0,10.0,16.0,0.625,0.0,0.0,0.0,1.0,1.0,1.0,18.0,45.0,0.4,2.0,2.0,1.0,6.0,13.0,0.462,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.4,106.0,284.0,0.373,5.0,9.0,0.556,166.0,377.0,0.44,0.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,0.5,13.0,17.0,0.765,2.0,5.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,73.0,0.479,0.0,0.0,0.0,5.0,7.0,0.714,0.0,0.0,0.0,5.0,12.0,0.417,0.0,1.0,0.0,35.0,74.0,0.473,0.0,0.0,0.0,105.0,176.0,0.597
201949,2024-25,James Johnson,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
201950,2024-25,Jrue Holiday,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,17.0,0.706,0.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,0.364,3.0,4.0,0.75,8.0,23.0,0.348,7.0,14.0,0.5,35.0,60.0,0.583,0.0,0.0,0.0,7.0,9.0,0.778,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,74.0,193.0,0.383,10.0,16.0,0.625,23.0,66.0,0.348,0.0,0.0,0.0,3.0,5.0,0.6,,,,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.667,6.0,14.0,0.429,9.0,13.0,0.692,6.0,16.0,0.375,0.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,15.0,51.0,0.294,0.0,0.0,0.0,4.0,7.0,0.571,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,12.0,0.25,1.0,5.0,0.2,1.0,4.0,0.25
201959,2024-25,Taj Gibson,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,7.0,9.0,0.778,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.143,,,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.667,0.0,1.0,0.0,6.0,16.0,0.375,2.0,8.0,0.25,0.0,2.0,0.0,,,,8.0,10.0,0.8,,,,3.0,5.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,2.0,2.0,1.0,2.0,6.0,0.333,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.571,0.0,0.0,0.0
